left_skid,right_skid,cosine_similarity,left_name
14949489,16322359,0.8610485847583753,desD_a1l
11157622,17036132,0.8613663374528185,BAmd1 PN 1 left
9577562,17132009,0.8614827054407185,BLVp12 sickle 1 left
7540581,5516552,0.861693550651448,I ; Bala12 #9_left
9429085,17247877,0.861795933363947,neu1_left
11466247,12990250,0.8620762343647685,Jaam-2_a1l (HMD2 (A12g))
17813499,10785260,0.8622518546628735,DALcl12 vv 11 right
17696578,16260741,0.862336691013462,ASB Lander Left
9445876,4102413,0.8627403319136001,LH-22 BLVa12 a 11 left
4542433,4727546,0.8628205358525716,A18b_a1l
8974428,9294475,0.8632568172573414,R ; DALcm1/2 neuron hemisphere 4_left
8154054,858479,0.8632973261223917,BAmas12_dor center output 1 left
8276782,4119387,0.863383297808859,mPN iACT A1 left
16545264,5164129,0.8637391799253261,BAmv12 local neuron left
4680995,17806341,0.8639537232171557,LH bilateral axon 3_left
3945756,8566140,0.8640236470655775,DPMm1 3 (Output of Munin)_left
8398900,1869592,0.8643322538514944,FLON;left
5937084,8850802,0.8645255175564545,KC65;_42a left
18551732,8161148,0.8645531012843195,DALcm12 v ap 14_left
11123016,4152020,0.8652941295642519,from upper looping PN - peptidergic left
16742642,8546775,0.8653001188300323,DPLam hook left
4433960,13806524,0.8653108111902049,NQ: BAla1/2_left
17827011,17654973,0.8653674777160328,BLP12 hook 7 left; ASB Handover
8801715,19092010,0.8655784229010971,From Visual to CPM? left
3034133,3282869,0.8660431062753815,A09b a1l Basin-1
19120772,891237,0.866057585475752,v'td_vnc_a7l
6729443,17937991,0.866145710154927,BLVa_t ascending medial 2 left
9544992,6811349,0.8667635232899976,A01x3_a1l
9714476,16709072,0.8668279105150952,BAmd1 contralateral 1 left
13714311,8710444,0.8668484041380159,BLAv1_2_left
8262372,8068173,0.866860804946263,LON KC left
12832017,19091931,0.8669314839083477,CM13 lat 12 gap
9252296,4201555,0.8671068580244297,DALv23 L LAL dor pos 3 left
17277623,10013517,0.8671272975759964,Axon upstairs left
8347907,5503982,0.8671714770391974,BLVa_t ascending medial 3 left
15547235,17036160,0.8672460290498176,BAmd1 PN 2 left
5675990,15688523,0.8678134886660162,CPa Minnow left
16977881,9796812,0.8680444440670361,KC90
11003707,17525174,0.8680681520120032,DL-LH_cand6_sibling left; BLVa12 a 7
16637377,7962986,0.8686194718332764,plume left; Left Bridge IV ????
10922928,3149791,0.8686318535052073,telephone-related left
17110007,6188181,0.8687962675979518,BV ; Left DALcl12 r vv 7
5118060,15605987,0.8688063859731413,UT: BLAv12-1_left
11389855,16484888,0.8688181950362378,SKY_left
8529400,7449767,0.8688821307128228,UNK bilateral gnarled dendrite left
8118929,2775943,0.8690302097520934,LN3;left
17177419,4227880,0.8690751503162497,EV_left
8340950,8270683,0.8696237480106787,nc2;left
12300089,10827212,0.8699596197197539,S3 left; old DS noci_sibling_left
4412315,3347708,0.8699626403311528,KC2/24
11003696,3167039,0.8704768470738238,BLVa12 local left
2568465,10167078,0.8707191705101722,mPN iACT B1_left
11029359,3232277,0.8709883407113854,DL-LH_cand9 left 11029360
9051960,17813006,0.8710975523074015,AD ; DALcm12 m ant lat 7_left
1709802,15532105,0.8716170532668331,AN-L-Sens-B2-AVa-24 (PPS mechano)
17295912,16353832,0.8720111081411585,MBE10b left
13852833,9457719,0.8720413529656942,CP23 d 5_left
14898816,4230739,0.8723536785302155,KC13
4607160,9287199,0.872497850045743,PDL005-like left
16856369,4185530,0.8725313069120371,DALv23 LAL crinkled left; DALv23 L LAL #6 counterpart
12745771,2914206,0.8725956051747632,DN1-1 - PDL007 left
9428865,13674287,0.8726660289611232,AP ;  BAla34 dor 2_left
15253921,4598109,0.8730727890389179,MBE34 left
8274021,11051276,0.8731162721559116,picky 3 left
16627838,8413663,0.8734862264134738,KC49?
17177005,8019816,0.8736931599570615,BL 2 : Left
3061422,3272218,0.8742059775213145,DM-NPF_conn4_left
18099401,5975584,0.8745206692627232,CM4-dm bilateral descending left
14782250,3235409,0.8746756377448546,Rose 1 left
11027071,3010486,0.8748142354878353,AF0: neuron left
4663875,11271082,0.8750044944051077,BLAv12 bilateral 2 left
16883909,4234009,0.875142337960573,MBE33 left
9384504,5935744,0.8752102613440932,CM4 l MEF comm; CM4 dor ant 9 to LAL left
4780707,15683275,0.875265247568731,AF15: off suckerfish_left
4408369,16758011,0.8754655386119159,Baso_left
19880740,16223688,0.8755324969433904,CPa 1 left
3450442,4700078,0.8760296348849071,mPN iACT B2 left
3945454,11637003,0.8761215807613975,Sleepy-2 Left
14866842,18145093,0.8761861004712679,A02g_a1l
9048462,10612630,0.8762517523473727,MBE7a-like left
8111135,7555968,0.8762783392779931,nc1;left
11291653,8412625,0.8766594868908216,Basal Tel-like 2 left
12138418,8310087,0.8768994988196179,CD ; Key_left
3774568,3980315,0.8769240514800648,82a ORN left
992646,15599768,0.8772328169913272,BAmas12 contra left; Interneuron--35 in total
12279941,17328632,0.8773034925413069,BLAl_I-X 3 left
3945232,9841469,0.8775473220556917,Sleepy Left
15605301,15607335,0.8777488205697682,DALl1 bilateral 1 left
3814651,15732471,0.8778261333231516,Y neuron left
15998753,3192952,0.8778463349158705,AN-L-Sens-B2-AVa-25 (PPS mechano)
17454636,15467736,0.8781728072400408,DALcm12 v ap 20_left
14519756,7467027,0.8783572397045586,R1: upstream of telephone_left
15766806,13863331,0.8786375920655252,Bridge I_left
7910624,7897469,0.8786419328193245,MBE2as left
11017761,16178283,0.8790556662360424,MBE26 left
14617508,14680483,0.8790832116336106,GH_left
4274518,19156025,0.8791125301362652,Brain looper left
15639216,15639331,0.8793441608135327,MB2IN-161 left alternative
16051878,8951591,0.8798162893997741,BLVa12 bilateral left
10865025,4116174,0.8807668793839252,lAL-1 (octopaminergic) left
8338584,4230749,0.8813292601111936,MBE13a left
9983417,17658884,0.8815812504052578,CPb pointer 2 left
10714526,2911847,0.8821159814599835,DPlal simple bilateral 3 left
5453333,13803032,0.8821993233069003,Projection from LH 2_left
17105218,9067063,0.882266308652857,DALcl12 r vv 5
16327998,17173852,0.88233117287958,DALv3 ring2_left (LAL neuron)
16931001,8709865,0.8826610539585162,BLAv12_ant descending 1 left
16422744,15589591,0.8827520223091753,BAlp4 ascending 3 left
14726012,9091922,0.8828331587210233,UNK brancher 4 left - missing dendrite
3709977,13789482,0.8830633258885165,backwards handlebar left (looks like 35a)
19835787,17380309,0.8834272785294487,UNK posterior hook left
9822593,15023987,0.883773201181569,BLAvm bilateral neuron 2 left
15792643,15610774,0.8837826990026223,LX_left
4664256,17326218,0.8838652434495712,PL: Pair 1_down pvl09_left
16594752,9530532,0.8838996439624941,Basal Tel-like 8 left
16167914,13834125,0.8842076245650623,LX1_left
13744425,2340336,0.8845418111577737,AN-L-Sens-B1-ACa-02
4393026,16131474,0.8848091750938316,SY: Large Fragment Missing Soma_left
15594113,15590555,0.8848135941575744,CE ; NI_left
12654063,12990900,0.885112373116249,UNK ipsilateral 1 left
17354414,3021609,0.8852704127574261,DPM contralateral horseshoe left
20421224,17466463,0.8856250230151047,CM13 hook 2 left
4338596,15652529,0.8863484525314324,MN-L-Sens-B2-ACp-01
7057730,4017464,0.886415246852347,DALcm12 v ap 11 left
9527522,14083681,0.8865638407108883,X ; F1 pair; DALcm12 L m ant lat 9_left
15474790,12928099,0.8866355853013465,MB2ON-163 left
14319498,17942676,0.8866395342132528,LH_sibling 67 left
7557604,3276003,0.8869893111297348,L1: Short-presynapticD-3-L
7026287,7980369,0.8871280345773933,BN ; DALcm12 L m ant lat 3_left
9436520,20536322,0.8872043924701453,DPLc PDL_left
15998768,15525858,0.8875172985774424,AN-L-Sens-B2-ACp-09
18648531,13665529,0.887566974921821,Bonsai left
17639784,17438424,0.8877351889101337,SLP1_left; CM13 lat 9?
1715990,15573331,0.887738294092685,AN-L-Sens-B2-ACp-17
10229852,16347283,0.8878041163572581,CM13 lat 14 left
16851791,16340461,0.887854806403389,DPMl12a_left
17176911,4575178,0.8880033693802409,CH ; BAmd1 lineage_left
17360076,15655801,0.8885089169465675,DPlal simple bilateral e left
11853038,12842593,0.8888421642754382,BAmas SOG MBE2_l left
20151537,12474815,0.8890438472924126,CPf contralateral 2 left
8262302,5051342,0.889154419157185,KC21
12225666,4327684,0.8893761803860672,mPN iACT A3 left
16848587,14753815,0.8895252544286504,SLQ1_left
7934904,7935088,0.8895573332232862,35a PN bilateral left
16753901,14328512,0.8898448264264128,potential MB2ON-234 16753902 left
8802069,4665627,0.8898853700289822,neuron 8802070 down_oct
17729110,16399845,0.8898974957343069,BLAvm bilateral neuron 5 left
10248031,17380319,0.8900559995981933,CM13 bilateral 4 left
11725803,8066542,0.8901692330047609,KC42
12424940,5971400,0.8903376073562499,DS of Headphones left; CP23 d 6
11229136,17529547,0.8905624795053082,BAla12 descending 2 left
5657004,5134110,0.8907623685669851,"receives from telephone, outputs onto telegoro L"
9237734,15800115,0.8907781892269016,BS: ni left
12156009,7020344,0.8908134189798247,handlebar-like 4 (no soma) left 
16629788,7786053,0.8908977524592708,KC34
13854190,5476653,0.8910548986199376,BAmas d 1 neuron left
3886356,5966099,0.8911236939777606,MBE4h left
11004239,8069478,0.8912319558617364,offPVL09_left (bilateral DS LH)
16635345,5859372,0.8914339429639787,CM13 bilateral 1 left
3650006,15829660,0.8914603966486672,PN of GPhN to LH (left)
5744502,1805406,0.8915184769847424,PVC_left
4379603,8307514,0.8915239165855396,DPLl i 2(BLDa b 2 pep) left
8118947,14077615,0.8915328661230411,D ; Feedback neuron from nociceptive_left
16427492,4180774,0.8916860019463272,HL; DALv23 L LAL_left
18412747,17336347,0.8916893153727065,HAS SOMA Neuron 18412748
8877795,3805641,0.8919663401792024,ventral LN left
12371688,9811608,0.8920407050096606,BLVa_t bilateral left
15998100,15458316,0.8922196791414387,AN-L-Sens-B2-ACp-13
17423412,13038489,0.8922358632055546,downstream of A2 mPN iACT R left
8864785,4617479,0.8926639344496423,N_left
17355745,16158918,0.8926747550892691,BAla12 descending 3 left
11348509,3765735,0.8927794487503072,BLAl horseshoe neuron left
16547292,15732497,0.8929345787843935,BAmv12_dor loop left
5030808,10831005,0.8931545146369169,keystone left
12670738,17847543,0.8934426495147939,PN to MBE
16846805,18028397,0.8936239841870633,MBE5b left
12387154,8723267,0.8937330104523271,AF7: PDL_left_sibling 35
8238322,11210000,0.8937874195898825,LH bilateral axon 1_left; BLVa12 b 2
19785305,9094797,0.8939907034182101,UNK brancher 5 left
10792617,11278919,0.8941057226974634,DPMpm1  2_left
14579509,13835439,0.894131010719534,fishing_rod_left
10447988,16540741,0.8942162348239239,CPf contralateral 1 left
10600188,8571259,0.894298860740535,DPMm1 4_left
7941642,8198513,0.8943411645151418,broad D2 left
16059134,10725068,0.8943505801767898,MIXED local left
17356467,20242957,0.8944271909999159,BAla34 lateral descending 1a left
11691603,4444354,0.8945378203780046,KC17
10240382,5895651,0.8946384646986224,CM13 hook 3 left
16848475,17980792,0.8949019173199388,Exclusive to 24; CP4 5 -left
11003660,16594509,0.8950603208727809,BJ_left
5679304,8689148,0.8954805906643483,ASB TODO left from mPN 6
19611917,8138616,0.8958855074710886,DN1-1 - PDL007 #2 left
14071449,13953546,0.8959125305686781,Crab Arm DAMd23_left
10540188,8932110,0.8959210737218846,Cheech left
2610744,3985829,0.8959847564239416,AN-L-Sens-B3-ACal-05 (Non-ORN 1)
4635057,7971031,0.8960997028393597,PVL005 - 2 Left
16475849,16823703,0.8964362604365769,AT ; DPMpm2 1_left
17176866,17176882,0.8964605138315769,BAmas lineage Neuron left
11135340,11645541,0.8965116891577599,S: Peptidergic_sibling 35_left
4570270,2921933,0.8971848742504063,V1: possible PVL005 -  3 Left
11908619,8318813,0.8972328412999705,DALcl12 v d 5 Left
16472086,16433177,0.8972658791043292,Basal Tel-like 4 left
17315288,5326407,0.8974942945663679,CP23 v 11_left
17170215,10660512,0.8981004187394176,BLDc descending 3 left
14492757,14656798,0.8982610601143382,BAlp1_left
18538744,11362334,0.898270357351546,DPMpl3 a 2 left
10568310,2667980,0.8987081072262336,DPMm1 horseshoe 2 left
14333495,13858797,0.8989811349002987,Oval 42a_left
16014701,16574328,0.8992886589704386,BLP12 hook 6 left
3945394,3729504,0.8993208171805336,Output of Munin left 3
4401350,4598363,0.8994963528862245,MBE15a left
17430685,20106468,0.899798326977221,BLVp1 bilateral 5 left
15343835,4114133,0.8998062642682605,CP23 d 13_left
8689674,8319311,0.8998546889393636,MBE10a left
16950121,4849988,0.8999668127919205,WF; DALcm12 v p 13_left
3945246,19271710,0.9003513305550703,AS ; Left DAL neuron L
10612094,12122924,0.9005135723206992,CZ2_left
17740547,13580849,0.9006489890814291,DPMpl12 Girraffe 2 left
40045,3954014,0.9007044476406793,22c ORN left
17729020,15684934,0.9007902789188162,Ipsiphone lineage bilateral left
9235545,17435815,0.9008333984515835,ni contralateral 1 left
10809383,5321459,0.90104995805669,O ; BAmd1 v_left
5746180,20443501,0.9010784357029916,BLP34 bilateral 1 left
17176767,17176781,0.9011694011855226,bilateral-3 L
8801736,6049565,0.9013117768403269,Stirrups left
9119558,10990803,0.9014882430723758,mPN iACT VUM L
10290529,10273502,0.9015010628490477,vdaB_a1l 
16340977,18232369,0.9018810947357102,Dorsal contralateral 1 left
12279909,8471817,0.901898828297785,BLAl F neuron 2 left
19088042,8717042,0.9019596581095307,neuron 19088043 left
17743170,13858824,0.9020184186758874,KS PN left
17729888,17658927,0.9020711773376607,CPa 3 left
9800031,17980698,0.9021932590430076,ASB Pointer left
16026677,14495367,0.9025098544911809,BP_left
12782494,15585114,0.9030573932550774,SLU_left
11303036,15823055,0.9033309235657617,Neuron 11303037
16095576,20370716,0.9037301407398523,DPL Lander-like left
5078760,16690920,0.9041165967999355,A18j_a1l
20730780,9202326,0.9041718431398098,Basal Tel-like 6 left
12420377,13242252,0.9041775070484183,MIXED looper left
8639662,13046354,0.9043217366820573,DPLm ant 1 left
11003551,17913199,0.9046924471021541,HAS SOMA Neuron 11003552 left
14756000,13634759,0.9047926350179264,BAla34 hairy ascending left
16636860,11623145,0.9048240414463319,DPLl a 1 left
10282065,5946241,0.905012139147169,BLAv12 lat bilateral neuron 1 left
5691934,3862443,0.9050737708199076,telephone-1L
8582134,8469124,0.905108432932236,BLDn 1 AF ;  Left Review 
10202724,5480553,0.9052437400517537,LP: BAmas d 3_left
10160250,3450751,0.9052470448572285,mPN BAmd1-g left
10543751,11464638,0.9053340992309504,DPMpl lat 7_left
10596949,13411445,0.9056529570603478,DPMm1_2 left ipsi cross-layer CC
11725127,4230061,0.9058829054473297,KC12
14313750,11889676,0.9060416906156418,E ; BAMD PN_left
5484314,12746220,0.9061673090165342,DPLl 2 left
9503428,10343101,0.9062839278278675,CM4 dor pos 10 left
17150791,8712361,0.9064506701882368,AB_left
3712893,11543212,0.9065024728824067,mPN iACT bilateral LOWER left
5704424,3166745,0.9066919379173316,UNK basal left
15398730,6703240,0.9067148220058969,MBE23 left
12299647,11624548,0.9067499115385127,SLV_left
17000062,17755491,0.9068187861728085,pacman? left
9421292,5507096,0.9068540540743958,Ashley Left **forced AXON connection at gap**
11037238,7719118,0.9069661102631874,down_PVL09_PN-OLP_left
4108016,3002410,0.9069982922024771,Upper Looping PN Left - AVM004
11011058,2667061,0.9070869476132704,Not Finished left
11717020,8954310,0.9071300714476673,BLP12 gripper 4 left; dpn_left_1304_3
3945225,3793681,0.9072201359564126,DAMv12_med Munin Output left
6723364,10198121,0.9074927109608346,BLDc fork left
8253620,18639459,0.9076962464000314,MB2IN-159 left alternative
15985265,17827115,0.9080442032897333,BLD interneuron left
2284021,2456826,0.9081037904910986,AN-L-Sens-B1-ACa-01
7802210,16797672,0.9082841443862978,MBE5a left
9351843,17990556,0.9082860103165095,DPLam ASB Mackerel left
17641913,13429045,0.9086656593535413,AF4: TOH left
11022546,17663944,0.9089567070221243,DPMpl12 Hook 2 left
10842099,10882750,0.9091222639756771,SLQ2_left
16444754,9072560,0.9091548272984092,ni contralateral 2 left
18597845,15553218,0.9095418066578231,DALcm12 horseshoe left; DALcm12 L m ant med 15
15686444,15638932,0.9097516776028813,DPlal bilateral 1 left
12585379,13768622,0.9099093695551417,neuron 12585380
1391179,15573381,0.9099628261711996,AN-L-Sens-B1-ACa-15
12281339,9585013,0.9100284869153238,Another bilateral axon_35a left
21250110,9640873,0.9108643055510732,A10j_a1l
2597151,3158085,0.9115486936475888,AF5: Short-presynaptic-D-1R
15513540,5790355,0.9116794210678139,DALcm12 fork 2 left; DALcm12 L v ap 8
15723727,15641926,0.9116925920747004,MN-L-Sens-B3-ACp-01
17729195,5545085,0.9120141319498661,BLDc crinkled left
5678582,17658943,0.9121468345619149,CPa 2 left
17356450,17355872,0.9122948528868017,BAla34 ventral cluster 2 left
15063529,17326213,0.9125377037839315,BLVa ascending 1-like left
15028907,11362589,0.912766164520104,DPMpl3 contralateral left
15590761,15409328,0.9128136652008639,AN-L-Sens-B2-ACp-07
5708994,17654617,0.9135540224874793,BLAvm potential PN left
12598741,15706875,0.9135966725216188,CP1 v 5; left
12479019,5560620,0.9136446928787045,BAmas12 7 d the other side left
10281116,10351681,0.9136680138308183,neuron 10281117
12425856,13173311,0.9136871852294761,Projection neuron LH
8798010,4195012,0.9138445373708567,MBE13b left
11257084,7612147,0.9138882206617978,Q; CP23d med of obPl 1 Gap; CP23 d 14_left
16782830,9469519,0.9141577929434667,MBE11b left
15689046,8979434,0.9144783507941263,DPlal simple bilateral 7 left
12869029,13953356,0.9149322101085123,IL; DAMd23_left
8273369,4247099,0.9151663431266666,choosy 2 left
10473853,16355225,0.9151723583567398,DPMpl12 Hook 1 left
10922020,17123466,0.9152820197442776,f_down pOLP left
7941652,8198416,0.9155623971292042,broad D1 left
17360042,15656223,0.9156880180284753,DPlal simple bilateral 6 left
1961182,9177218,0.9157885201158334,CPf contralateral 3 left
10880408,10875178,0.9160828694736141,PZ_left
11468088,4188325,0.9161013181610521,DALv23 LAL 7 left
7983899,7616956,0.9161600674671426,MBE9a left
9251793,4190567,0.9164023595002276,SJ: DALv23 L LAL dor pos 2_left
5131639,17962981,0.9166199015381171,neuron4 (not VLEL)_a1l
1042538,1690576,0.9167291817904462,A00c_a6l
15517247,16335254,0.9167525564499652,DALcm12 L v e 1
2439067,3814853,0.9171749349282139,T3: PVLr_left
16852589,6610913,0.9173641312281583,DALcm v 6; DALcm12 m lat 3 left (probably)
9870483,12935696,0.9177683516215676,BX 1; column of protocerebral bridge_left
12726582,4415241,0.9180608900452033,KC16
10760217,2669331,0.9182351614660373,DPMpm1 horseshoe left
4901087,18133444,0.9189494464367356,DAMv12 Mandible 1 left
12195879,20443598,0.9192355252369369,Tel-like 8 left
13849557,6143930,0.919261812573666,CSD left
15023806,9845997,0.9193297251557944,UNK crinkled 2 left
10427055,17437725,0.9197437418131107,Ouroboros left
18035864,4411688,0.9197989004351775,neuron 18035865 left
15770140,12049797,0.9198386792132663,neuron 15770141 left
5053417,16188942,0.9199171147938168,MBE29b? 2 left
13832416,5591201,0.9199822535999135,BAmas12_dor Hook left
8069432,8542422,0.9200346682760645,AD:BAmd1 v 3_Kathak_left
7283193,18163015,0.9202771932192769,UNK brancher 6 left
10964258,17357979,0.9205209609603977,BQ_left
16561284,17173922,0.9209542322676004,DALv3 ring1_left (LAL neuron)
9072237,4201020,0.92095976821186,DALv23 L dor pos 1 left
9508724,17541953,0.9213612918839914,Ipsiphone lineage bilateral 2 left
4408362,4721087,0.9214694050906526,NH; BAmd2_left -axon incomplete
16386470,17013169,0.9218418780497282,AL ; CP2/3d obPl 8_sibling; CP23 d 3_left
8864778,9767705,0.921970586247068,CPf small bilateral left
17776906,4101295,0.922998668128798,AF8: PDL_left_sibling
10299625,4850409,0.9231265540575048,A14a1_a1l
12935706,16852421,0.923240953468298,BAlp_ant bilateral 2 left
12705004,8899200,0.9232516285103882,A31b_a1l 
12882387,7563413,0.9232724320231392,Maxillary Nerve LN 1 left
16799809,16369928,0.9232848218242081,neuron 16799810
14260575,16987409,0.9233774740146242,DPMpl lat 4 loSMpl_left
3158123,15225589,0.9236211804695835,presynaptic-D-2-MAP-L left
15668309,17165711,0.9237460621009229,J ; Mid DPMpl lat  (F4 pair)_left
8877158,10163418,0.9238649263517328,MBE7a left
14133114,17166682,0.9238774172514146,down_pvl09_left
19102929,15668869,0.9239309766321754,BLAv12_lat contralateral left
11409587,17019327,0.9239806463620638,CF ; pDM_left
5769582,9753418,0.9241523986950476,LH-LN2_left
16935790,11359482,0.9241729673356046,CM4 contralateral 1 left; BZ ; CM4 dor pos 2 left
11051740,7421507,0.9247587586217764,DALl1 2 left
14158399,17784367,0.9248678394690325,AF12: CP23 d 1_left
11329998,13365464,0.9250701584816898,DPMm1 FB4_left
7582489,7977834,0.925388647780932,PDL005 - 3rd-order Thermo AP (D CB)1 Left
15576292,17384874,0.9256770191859458,CPd bilateral 1 left
17356442,16443509,0.925750253095066,valentine neuron left
7055857,4241237,0.9257800317422764,MBE6 left
17355757,15617305,0.9257916323822579,MBE7b left
16444552,16339645,0.925824178270186,CG_left
17356454,2557644,0.926129810424548,BAla34 ventral cluster 1 left
14162492,2854715,0.9261604363001072,DPLam neuron left
17729335,8592501,0.9261701540598268,BLP12 hook 4 left
16486385,11178891,0.9265998028299492,LH bilateral axon 4_left; BLVa12 b 4
17844900,18598859,0.926622351768977,Giant-step left
2439134,4099900,0.9268420047983323,BLDa b 6_from Another temp PN (ds5th-2) left
3486381,8244723,0.9273910800010098,42a PN left
7901791,2506050,0.9274362831961005,MBE4a left
16560178,9068024,0.9276434484798782,BW ; DALcl12-v left
16356967,10319019,0.9278241688879963,Tel-like 10 left
5938794,8310955,0.9282232240610623,DPLl i ( BLDa b 4 ) left
9141404,16691937,0.9283864189093625,A ; 4th order Thermo_left
3410499,2608843,0.9285053021041197,42b ORN left
17276867,6611100,0.9287520452628758,H ; DALcm r v ant med_left
16933362,4234016,0.9287871298446005,DPLal A_left
5874480,17058350,0.9289901770001533,Bridge V_left
17434825,16485079,0.9292228733334449,LH bilateral axon 2 MB_left; BLVa12 b 3
4524495,4101812,0.9299485642974844,vesB_a1l
10658673,13045287,0.9302092297667313,DPLc post intlat 1 Left; NOT a DPLc
11197975,7692008,0.9302605094190635,CPb brush left
14659793,6651098,0.9302605094190635,DALcl12 v d 6 left
8765298,10682411,0.9305008557631896,BLP12 claw 3 left
5289042,9291938,0.9307048155803718,BLVa12 local 2 left
8118474,4229950,0.9307672304697673,Thermo KC A_Left   -   Mushroom Body  Right
3768025,2584838,0.9309335677582324,30a ORN left
17038587,8065771,0.9309456082527223,MJ: LNM_downstream4_left
17306107,6111289,0.9310566246776638,CM4 contralateral 2 left
6591182,6597872,0.9312109298568113,bilateral L
5091874,9287906,0.9320180583650122,DPLm1(D CB)3_left
5745929,16617920,0.9323239152679688,BR ; Left posterior contralateral
14082322,7840791,0.9328841554704431,MBE9b left
10893103,9720614,0.9329828022179572,Ipsiphone L
2142817,17415439,0.9330947570667666,pre-dorsal-MAP presynaptic-D-2-R left
10345590,15048530,0.9330965582618601,BLAl F neuron 1 left
9838294,15586536,0.9330994436315453,AN-L-Sens-B1-ACa-13
14270761,9103710,0.9331814127620597,BLVp1 bilateral 1 left; LH bilateral axon 7_mediates ascend
11656349,16297403,0.9336535423469648,MBE29a? 1 left
17016974,4022539,0.933749566865653,MBE20 left
12398622,4103336,0.933831560656837,"MBON-F-V8;14+4 cell body close to other relays the other side, left "
15504369,15504376,0.9339718252322836,A27j2_a1l_GABA
14541927,4235139,0.9344007251966416,AVM011f left
13197236,8075484,0.9345021278118506,M ; F6 pair_left
16316916,5592307,0.9346059028993516,BAmas12 dor 12 d left
18058644,8939384,0.934755672524406,BLP34 bilateral 3 left
16007457,8840343,0.9351220153856393,BLA pointer left
16009864,16009971,0.9357604759733029,neuron3 (not VLEL)_a1l
11876076,15674282,0.9358922789205482,BAlp4 ascending 2 left
19051631,8193545,0.9359730911604381,BLP34 interneuron X left
16089738,9641919,0.9361134351551781,S_left
4154421,3690921,0.936143201399136,Lower Looping PN Left - AVM004
13395814,17756162,0.9363618283639553,DS_noci_sibling-like_left
2628785,4311586,0.9364154067075185,AE:BAmd2 r bilateral_left
2979486,9585145,0.9366058114725073,GX; Left
19175973,4227831,0.9369027648026125,AC ; DALcm12 m ant med 1_left
10885466,12548756,0.9372236818584474,BLAvm bilateral neuron 7 left
8688631,4543281,0.9373525865980135,A03a4_a1l
11263687,6692908,0.9379402732003511,Basal Tel-like 5 left (Downstream A00c)
4721538,8069365,0.938084333275857,QI; visual interneuron_left
15632282,16884085,0.9384590461846212,DPLl bilateral 1 left
18035063,17937986,0.9384710683417943,BLVp1 bilateral 4 left
11934107,3844961,0.9388014679478298,I1 left (ipsilat PN to bilateral LH)
12587013,9015568,0.9394111549584281,scythe left
5169587,4228119,0.9394288770652235,P ; DALcm12  m ant lat #4_left
4391317,11826171,0.9395653185928126,3rd Thermo AP - Bridge IV_left
3716797,3963891,0.9396661005748366,45a ORN left
14073503,5669107,0.9401053141620347,L ; DALcm12 m lat 4_left
14540633,4473922,0.9403849735888373,B ; DALcm12 m ant lat 5_left
15629759,2659504,0.9404122577027899,CM4-dm horseshoe 1 left
16442113,3814175,0.9406320830881165,T Neuron_sibling left
18062678,7065182,0.9410637381706924,F ; Convergence Sibling-2_left; DALcm12 m ant lat 11_left
8922644,8297018,0.9412321340749558,MBE16 left
11207386,10891221,0.9412541001227028,VLEL6?_a1l
17729167,17324637,0.9414734955964159,BLDc gnarly left
15995958,18080008,0.9415269924353273,BAlp4 ascending 1 left
16978882,14127447,0.9418265569959754,Major upstream of 4g_left
16464284,8184598,0.9422460033957706,BI ; NI_left
9488991,5585799,0.9427602684812192,LQ: weak on PVL09 & MBE24_left
3586984,3966683,0.9430179936211429,AN-L-Sens-B3-ACal-07 (upstream of Multig. Olfactory PN 3) 
16096934,13049485,0.9434060983634017,DPLm ant lat 3? left -gap issue?
12868041,17340931,0.9434680957373125,JI_left
8037197,17822238,0.9434699651390951,AG:DL-LH_cand7_left; BLVa12 a 2
4414163,4414184,0.94367530909366,MBE1d left
5750884,20443420,0.9436923697466844,Tel-like 5 left
7053966,4214582,0.943747467974505,Y ; DALcm12 L m ant lat 2_left
4538738,4729046,0.9440012770682403,A23a_a1l
15539984,8271875,0.9442870374442385,PT ; DALcm12 m ant med 14_left
8810141,12422355,0.9447954739174492,CM13 horseshoe 1 left
12809976,7280270,0.9451501976442698,A06c_a1l
3043970,16181130,0.9451505383487465,SLO_left
17729424,8821758,0.9451890567189064,BLVa34 small ipsi 2 left
8687096,9643439,0.9453072585297613,DPlal outer bilateral 2 left
7335439,5500958,0.9453208409994667,Coaster (NPF) 2 left
3564452,3571478,0.9453842417045626,ASC2_left (Projection neuron a2cb)
14493841,11361875,0.9454939418562318,neuron 14493842
7057894,6611894,0.9456322188350245,MBE1c left
6451332,3538129,0.9460071626837369,mPN D left
5395823,11524047,0.9461576201662205,MBE15b left
7694589,8271034,0.946478014886103,LONI;left
7700444,16910799,0.9472405341320025,BT ; CM13 med 5_left
16851718,9097065,0.9473663355279075,DPlal crinkled 2 left
19880680,9806510,0.9475765095446063,BLA brancher left
15623649,20443457,0.9475782464096314,Mickey Mouse_left
6633635,9241349,0.94783840213751,DPlal simple bilateral 1? left
10234576,19090042,0.9479139204177378,CM13 hook 4 left
8877971,3806573,0.947917421155463,picky 2 left
3465659,3840345,0.9483020859316617,35a ORN left
16959698,17658907,0.9485919655343095,CPa 2-like left
16554856,18570360,0.9489542003451512,DAMd1 bilateral left
1646076,10276161,0.9490636538817855,DALd_l  3
8311264,8198238,0.9491451099313085,broad T2 left
15421363,3299214,0.9498153090757172,MBE2a left
